brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
Arte Profumi,Artissima,https://www.fragrantica.fr/parfum/Arte-Profumi/Artissima-38008.html,unisexe,Eau de Parfum,2016,"citrus;white floral;fresh spicy;tuberose;floral;green;fresh;amber","Néroli;Jasmin;Bergamote;Tubéreuse;Ambre;Orange;Mandarine;Musc","Néroli;Jasmin;Tubéreuse;Notes solaires","Jasmin;Ambre;Musc",,,,,,,,,,3.91
Arte Profumi,Bisquit,https://www.fragrantica.fr/parfum/Arte-Profumi/Bisquit-70359.html,unisexe,Eau de Parfum,2021,"warm spicy;cacao;chocolate;sweet;vanilla;coffee;powdery;citrus",,,,"Chocolat;Cacao;Vanille;Café;Bigarade",modéré (e),modéré (e),,,,,,,4.02
Arte Profumi,Carpe Diem,https://www.fragrantica.fr/parfum/Arte-Profumi/Carpe-Diem-38005.html,unisexe,Eau de Parfum,2016,"fruity;sweet;vanilla;green;fresh spicy;fresh;floral;aquatic","Poire;Pêche;Vanille;Jacinthe;Muguet;Noix de muscade;Mousse;Rose","Poire;Pêche;Noix de muscade;Muguet","Poire;Jacinthe;Mousse",,modéré (e),modéré (e),,,,,,,3.76
Arte Profumi,FigoMoro,https://www.fragrantica.fr/parfum/Arte-Profumi/FigoMoro-44085.html,unisexe,Eau de Parfum,2017,"fruity;sweet;woody;musky;vanilla;powdery;amber;bitter",,,,"Figue;Figue noire;Musc;Fève de tonka",,,,,,,,,3.78
Arte Profumi,Giallo Riviera,https://www.fragrantica.fr/parfum/Arte-Profumi/Giallo-Riviera-38006.html,unisexe,Eau de Parfum,2016,"citrus;aromatic;woody;fresh spicy;fresh;earthy;powdery;green","Citron;Bergamote de Calabre;Cèdre;Vétiver;Patchouli","Bergamote de Calabre;Cèdre;Vétiver","Cèdre;Vétiver;Patchouli",,,,,,,,,,3.86
Arte Profumi,Habanera,https://www.fragrantica.fr/parfum/Arte-Profumi/Habanera-51583.html,unisexe,Eau de Parfum,2018,"white floral;leather;amber;animalic;balsamic;sweet;smoky;woody",,,,"Tabac sylvestre;Cuir;Opoponax",longue tenue,puissant,,,,,,,4.09
Arte Profumi,Racconti di Viaggio,https://www.fragrantica.fr/parfum/Arte-Profumi/Racconti-di-Viaggio-38007.html,unisexe,Eau de Parfum,2016,"warm spicy;anis;fresh spicy;cinnamon;aromatic;soft spicy;citrus;balsamic","Clou de girofle;Anis;Poivre noir;Cannelle;Citron;Patchouli;Vanille","Clou de girofle;Poivre noir;Cannelle;Élémi","Poivre noir;Patchouli",,longue tenue,modéré (e),,,,,,,3.95
Arte Profumi,Bois d'Agar,https://www.fragrantica.fr/parfum/Arte-Profumi/Bois-d-Agar-70248.html,unisexe,Eau de Parfum,2021,"oud;woody;leather;smoky;amber;earthy;musky;warm spicy",,,,"Oud;Castoréum;Huile essentielle de cypriol;Benjoin",très longue tenue,puissant,,,,,,,3.96
Arte Profumi,Golden Skin,https://www.fragrantica.fr/parfum/Arte-Profumi/Golden-Skin-70249.html,unisexe,Eau de Parfum,2021,"woody;aromatic;earthy;leather;patchouli;powdery;animalic;musky",,,,"Notes boisées;Cèdre de Virginie;Vétiver;Gaïac;Cuir;Patchouli;Musc;Glaçage;Framboise;Bois de santal",très longue tenue,puissant,,,,,,,4.50
Arte Profumi,Hỳbris,https://www.fragrantica.fr/parfum/Arte-Profumi/Hybris-106513.html,unisexe,Eau de Parfum,2024,"amber;animalic;oud;balsamic;fresh spicy;salty;marine",,,,"Ambre gris;Safran;Oud",très longue tenue,énorme,,,,,,,5.00
Arte Profumi,Pomelo,https://www.fragrantica.fr/parfum/Arte-Profumi/Pomelo-20775.html,femme,Eau de Parfum,2013,"citrus;white floral;sweet;fresh spicy;animalic;soapy;aromatic;aldehydic;f_gender",,,,"Fleur d'oranger;Pamplemousse;Fleurs blanches;Orange verte;Notes vertes",médiocre,énorme,,,,,,,4.80
Arte Profumi,Gothic Rose,https://www.fragrantica.fr/parfum/Arte-Profumi/Gothic-Rose-70250.html,unisexe,Extrait de Parfum,2021,"woody;rose;amber;animalic;balsamic;oud;aromatic;powdery",,,,"Oud de Thaïlande;Ambre gris;Amyris;Gaïac;Cèdre de Virginie;Opoponax;Rose de Bulgarie;Rose de Taïf;Rose de Turquie",modéré (e),modéré (e),,,,,,,3.89
Bvlgari,Black,https://www.fragrantica.fr/parfum/Bvlgari/Black-154.html,unisexe,Eau de Parfum,1998,"leather;vanilla;powdery;animalic;woody;amber;musky;smoky","Thé vert;Bergamote;Rose","Bois de santal;Cèdre;Jasmin","Cuir;Vanille;Ambre;Musc;Mousse de chêne",,,,,,,,,,4.12
Bvlgari,BLV,https://www.fragrantica.fr/parfum/Bvlgari/BLV-156.html,femme,Eau de Parfum,2000,"fresh spicy;floral;fresh;powdery;musky;citrus;woody;white floral;f_gender","Gingembre;Bergamote","Glycine;Lin","Musc;Bois de santal;Robinier faux-acacia;Vanille",,,,,,,,,,4.04
Bvlgari,BLV Absolute,https://www.fragrantica.fr/parfum/Bvlgari/BLV-Absolute-3014.html,femme,Eau de Parfum,2002,"floral;fresh spicy;powdery;fresh;vanilla;citrus;musky;woody;f_gender","Gingembre;Bergamote","Gingembre;Glycine;Lin;Mimosa","Vanille;Musc;Bois de santal",,,,,,,,,,3.93
Bvlgari,BLV Eau d'Ete,https://www.fragrantica.fr/parfum/Bvlgari/BLV-Eau-d-Ete-7220.html,femme,Eau de Parfum,2010,"aromatic;green;amber;fresh spicy;citrus;iris;woody;warm spicy;f_gender","Menthe;Limone Costa d'Amalfi","Iris;Cannelle;Ambre","Résine;Sapin;Benjoin",,,,,,,,,,3.86
Bvlgari,BLV Eau de Parfum II,https://www.fragrantica.fr/parfum/Bvlgari/BLV-Eau-de-Parfum-II-6481.html,femme,Eau de Parfum,2009,"powdery;soft spicy;violet;anis;amber;floral;woody;iris;f_gender","Violette;Badiane de Chine;Réglisse;Mandarine","Iris;Patchouli;Vétiver","Fleur de coton;Musc;Benjoin;Fève de tonka;Ambre;Ciste de France",,,,,,,,,,3.82
Bvlgari,BLV Notte Pour Femme,https://www.fragrantica.fr/parfum/Bvlgari/BLV-Notte-Pour-Femme-149.html,femme,Eau de Parfum,2004,"amber;powdery;vodka;fresh spicy;warm spicy;iris;chocolate;sweet;f_gender","Gingembre;Galanga;Anis;Bergamote;Mandarine","Vodka;Iris;Robinier faux-acacia","Chocolat noir;Encens;Musc;Bois de santal;Ambre;Ciste",,,,,,,,,,4.17
Bvlgari,BLV Notte Pour Homme,https://www.fragrantica.fr/parfum/Bvlgari/BLV-Notte-Pour-Homme-150.html,homme,Eau de Parfum,2004,"aromatic;woody;fresh spicy;warm spicy;lavender;chocolate;green;sweet;f_gender",,,,"Lavande;Chocolat noir;Anis;Cardamome;Cèdre;Galanga;Fleur de tabac;Chêne;Menthe;Néroli;Grenade;Bergamote",,,,,,,,,4.02
Bvlgari,BLV Pour Homme,https://www.fragrantica.fr/parfum/Bvlgari/BLV-Pour-Homme-148.html,homme,Eau de Parfum,2001,"fresh spicy;aromatic;woody;warm spicy;fresh;green;white floral;balsamic;f_gender","Cardamome;Bois de santal","Gingembre;Genévrier;Galanga","Fleur de tabac;Feuilles vertes;Bois de teck",,,,,,,,,,4.05
Bvlgari,Bvlgari Extreme,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Extreme-157.html,homme,Eau de Parfum,1999,"citrus;fresh spicy;woody;aromatic;green;fresh;powdery;balsamic;f_gender","Thé;Pamplemousse;Bergamote;Petit-grain;Néroli;Lavande;Coriandre;Férule gommeuse","Sapin baumier;Gaïac;Palissandre du Brésil;Poivre;Noix de muscade;Cardamome","Cèdre;Musc;Iris;Bois de santal;Mousse de chêne",,,,,,,,,,4.40
Bvlgari,Bvlgari Pour Femme,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Pour-Femme-142.html,femme,Eau de Parfum,1994,"powdery;violet;floral;iris;woody;white floral;rose;vanilla;f_gender","Violette;Œillet;Framboise;Pêche;Coriandre;Fleur d'oranger;Poivre du Sichuan;Bergamote","Iris;Rose de Bulgarie;Héliotrope;Racine d'iris;Jasmin d'Egypte;Muguet","Musc;Thé vert;Notes boisées;Bois de santal;Vanille;Ambre;Benjoin;Styrax;Cèdre",,modéré (e),modéré (e),,,,,,,4.06
Bvlgari,Bvlgari Pour Homme,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Pour-Homme-143.html,homme,Eau de Parfum,1996,"woody;fresh spicy;aromatic;citrus;green;musky;powdery;fresh;f_gender","Thé;Aldéhydes;Bergamote;Lavande;Fleur d'oranger;Mandarine;Fleur de muscadier","Poivre;Gaïac;Iris;Palissandre du Brésil;Coriandre;Cyclamen;Cardamome;Géranium;Œillet","Musc;Vétiver;Cèdre;Mousse de chêne;Ambre;Fève de tonka",,,,,,,,,,4.15
Bvlgari,Bvlgari Pour Homme Soir,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Pour-Homme-Soir-770.html,homme,Eau de Parfum,2006,"green;woody;citrus;amber;fresh spicy;fresh;leather;ozonic;f_gender",,,,"Thé Darjeeling;Papyrus;Bergamote;Ambre",modéré (e),modéré (e),,,,,,,4.21
Bvlgari,Bvlgari Rose Essentielle Eau De Toilette Rosee,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Rose-Essentielle-Eau-De-Toilette-Rosee-1543.html,femme,Eau de Parfum,2007,"rose;citrus;musky;floral;white floral;powdery;patchouli;fresh spicy;f_gender","Bergamote;Orange","Rose;Jasmin","Musc;Patchouli",,,,,,,,,,4.05
Bvlgari,Eau Fraiche,https://www.fragrantica.fr/parfum/Bvlgari/Eau-Fraiche-3015.html,femme,Eau de Parfum,1997,"floral;powdery;citrus;white floral;sweet;yellow floral;fresh spicy;musky;f_gender","Mimosa;Bergamote;Fleur d'oranger;Coriandre;Palissandre du Brésil;Poivre","Rose;Sureau noir;Magnolia;Jasmin","Musc;Thé vert;Iris",,modéré (e),modéré (e),,,,,,,4.09
Bvlgari,Jasmin Noir,https://www.fragrantica.fr/parfum/Bvlgari/Jasmin-Noir-3750.html,femme,Eau de Parfum,2008,"white floral;almond;sweet;amber;woody;soft spicy;nutty;vanilla;f_gender",,,,,,,,,,,,,3.99
Bvlgari,Jasmin Noir Eau de Toilette,https://www.fragrantica.fr/parfum/Bvlgari/Jasmin-Noir-Eau-de-Toilette-6105.html,femme,Eau de Parfum,2009,"white floral;floral;almond;musky;sweet;nutty;woody;fruity;f_gender","Gardénia;Lotus;Notes vertes","Jasmin Sambac;Fleur d'oranger d'Afrique","Amande;Musc blanc;Bois précieux;Fève de tonka;Réglisse",,,,,,,,,,3.76
Bvlgari,Jasmin Noir L'Elixir Eau de Parfum,https://www.fragrantica.fr/parfum/Bvlgari/Jasmin-Noir-L-Elixir-Eau-de-Parfum-16458.html,femme,Eau de Parfum,2012,"white floral;sweet;amber;almond;musky;woody;citrus;tuberose;f_gender","Sucre;Poivre rose;Orange;Bergamote","Jasmin Sambac;Amande;Tubéreuse","Résines;Musc;Résine de sapin",,,,,,,,,,4.27
Bvlgari,Jasmin Noir L’Essence,https://www.fragrantica.fr/parfum/Bvlgari/Jasmin-Noir-L-Essence-13567.html,femme,Eau de Parfum,2011,"sweet;amber;white floral;soft spicy;woody;almond;vanilla;balsamic;f_gender","Poivre rose;Bergamote","Jasmin;Amande","Myrrhe;Fève de tonka;Notes boisées;Réglisse",,longue tenue,puissant,,,,,,,4.19
Bvlgari,Mon Jasmin Noir,https://www.fragrantica.fr/parfum/Bvlgari/Mon-Jasmin-Noir-11512.html,femme,Eau de Parfum,2011,"white floral;sweet;woody;musky;fresh;nutty;powdery;patchouli;f_gender","Muguet;Cédrat","Jasmin;Jasmin Sambac","Nougat;Musc;Cèdre de Virginie;Patchouli",,,,,,,,,,3.95
Bvlgari,Mon Jasmin Noir L'Eau Exquise,https://www.fragrantica.fr/parfum/Bvlgari/Mon-Jasmin-Noir-L-Eau-Exquise-14595.html,femme,Eau de Parfum,2012,"citrus;white floral;fresh spicy;green;fresh;musky;aromatic;sweet;f_gender","Pomelo;Pamplemousse;Amande","Thé;Jasmin","Musc;Cèdre",,,,,,,,,,4.14
Bvlgari,Mon Jasmin Noir L'Elixir Eau de Parfum,https://www.fragrantica.fr/parfum/Bvlgari/Mon-Jasmin-Noir-L-Elixir-Eau-de-Parfum-16459.html,femme,Eau de Parfum,2012,"citrus;white floral;sweet;honey;amber;floral;musky;fresh spicy;f_gender","Bergamote;Fleur de pamplemousse;Orange;Sucre","Jasmin Sambac;Jasmin","Miel;Ambre;Musc;Notes boisées",,,,,,,,,,4.24
Bvlgari,Opera Prima,https://www.fragrantica.fr/parfum/Bvlgari/Opera-Prima-25949.html,femme,Eau de Parfum,2014,"citrus;white floral;floral;warm spicy;fresh;sweet;aromatic;soapy;f_gender",,,,"Fleur d'oranger;Cédrat;Citron;Notes fleuries;Notes épicées",médiocre,énorme,,,,,,,4.50
Bvlgari,Petits et Mamans,https://www.fragrantica.fr/parfum/Bvlgari/Petits-et-Mamans-155.html,femme,Eau de Parfum,1997,"powdery;herbal;floral;vanilla;sweet;iris;aromatic;violet;f_gender","Palissandre du Brésil;Orange de Sicile;Bergamote","Camomille;Tournesol;Rose","Notes poudrées;Vanille;Iris;Pêche blanche",,modéré (e),discret,,,,,,,3.98
Bvlgari,Pour Homme Eau De Parfum,https://www.fragrantica.fr/parfum/Bvlgari/Pour-Homme-Eau-De-Parfum-92563.html,homme,Eau de Parfum,2024,"musky;fresh;green;fresh spicy;woody;powdery;floral;ozonic;f_gender","Thé Darjeeling;Gingembre","Thé noir;Gaïac","Musc blanc;Ambrette",,,,,,,,,,4.37
Bvlgari,Rose Essentielle,https://www.fragrantica.fr/parfum/Bvlgari/Rose-Essentielle-665.html,femme,Eau de Parfum,2006,"rose;powdery;floral;violet;woody;fruity;musky;sweet;f_gender","Rose;Violette;Mûre","Rose de Taïf;Mimosa;Jasmin","Musc;Bois de santal;Patchouli;Gaïac",,modéré (e),modéré (e),,,,,,,4.12
Bvlgari,Voile de Jasmin,https://www.fragrantica.fr/parfum/Bvlgari/Voile-de-Jasmin-666.html,femme,Eau de Parfum,2006,"white floral;powdery;yellow floral;floral;sweet;musky;citrus;iris;f_gender","Mimosa;Fleur d'oranger;Bergamote","Jasmin;Muguet;Rose;Ylang-ylang","Musc;Iris;Palissandre du Brésil",,modéré (e),discret,,,,,,,3.92
Bvlgari,Allegra Magnifying Bergamot Essence,https://www.fragrantica.fr/parfum/Bvlgari/Allegra-Magnifying-Bergamot-Essence-64741.html,femme,Eau de Parfum,2021,"citrus;fresh spicy;aromatic;sweet;floral;green;powdery;woody;f_gender",,,,"Bergamote de Calabre;Notes sucrées",modéré (e),modéré (e),,,,,,,3.95
Bvlgari,Allegra Magnifying Musk Essence,https://www.fragrantica.fr/parfum/Bvlgari/Allegra-Magnifying-Musk-Essence-64742.html,femme,Eau de Parfum,2021,"musky;powdery;floral;animalic;aromatic;sweet;f_gender",,,,"Musc;Ambrette",,,,,,,,,3.99
Bvlgari,Allegra Magnifying Myrrh Essence,https://www.fragrantica.fr/parfum/Bvlgari/Allegra-Magnifying-Myrrh-Essence-71543.html,femme,Eau de Parfum,2022,"amber;warm spicy;balsamic;sweet;aromatic;animalic;powdery;soft spicy;f_gender",,,,"Myrrhe;Ambre blanc",modéré (e),modéré (e),,,,,,,3.95
Bvlgari,Allegra Magnifying Neroli Essence,https://www.fragrantica.fr/parfum/Bvlgari/Allegra-Magnifying-Neroli-Essence-94844.html,unisexe,Eau de Parfum,2024,"citrus;white floral;fresh;floral;fresh spicy;green;aromatic;soapy",,,,Néroli,,,,,,,,,3.73
Bvlgari,Allegra Magnifying Patchouli Essence,https://www.fragrantica.fr/parfum/Bvlgari/Allegra-Magnifying-Patchouli-Essence-64743.html,femme,Eau de Parfum,2021,"woody;patchouli;warm spicy;earthy;balsamic;aromatic;fresh spicy;f_gender",,,,"Feuille de patchouli d'Indonésie;Notes boisées;Fougère",modéré (e),modéré (e),,,,,,,3.64
Bvlgari,Allegra Magnifying Rose Essence,https://www.fragrantica.fr/parfum/Bvlgari/Allegra-Magnifying-Rose-Essence-64744.html,femme,Extrait de Parfum,2021,"rose;floral;citrus;f_gender",,,,,,,,,,,,,3.78
Bvlgari,Allegra Magnifying Sandalwood,https://www.fragrantica.fr/parfum/Bvlgari/Allegra-Magnifying-Sandalwood-79714.html,unisexe,Eau de Parfum,2023,"woody;powdery;warm spicy;balsamic;aromatic",,,,Bois de santal,,,,,,,,,4.30
Bvlgari,Allegra Magnifying Vanilla Essence,https://www.fragrantica.fr/parfum/Bvlgari/Allegra-Magnifying-Vanilla-Essence-64745.html,femme,Eau de Parfum,2021,"vanilla;powdery;sweet;balsamic;soft spicy;f_gender",,,,Vanille de Madagascar,modéré (e),discret,,,,,,,3.88
Bvlgari,Baciami,https://www.fragrantica.fr/parfum/Bvlgari/Baciami-71541.html,femme,Eau de Parfum,2022,"vanilla;white floral;amber;powdery;lactonic;animalic;sweet;soft spicy;f_gender",Gardénia,Vanille,Ambre,,,,,,,,,,4.28
Bvlgari,Baciami Ancora,https://www.fragrantica.fr/parfum/Bvlgari/Baciami-Ancora-135209.html,femme,Extrait de Parfum,2026,"vanilla;white floral;amber;powdery;animalic;lactonic;sweet;soft spicy;f_gender",,,,"Vanille;Ambre;Gardénia;Fleurs blanches",,,,,,,,,4.50
Bvlgari,Chill & Sole,https://www.fragrantica.fr/parfum/Bvlgari/Chill-Sole-92549.html,femme,Eau de Parfum,2024,"citrus;white floral;aromatic;fresh;green;fresh spicy;soapy;floral;f_gender",,,,"Néroli;Citron;Fleur d'oranger;Petit-grain",modéré (e),modéré (e),,,,,,,3.68
Bvlgari,Dolce Estasi,https://www.fragrantica.fr/parfum/Bvlgari/Dolce-Estasi-64740.html,femme,Eau de Parfum,2021,"powdery;musky;vanilla;citrus;almond;floral;fresh;animalic;f_gender",Agrumes,Héliotrope,Musc,,modéré (e),modéré (e),,,,,,,3.75
Bvlgari,Fantasia Veneta,https://www.fragrantica.fr/parfum/Bvlgari/Fantasia-Veneta-64739.html,femme,Eau de Parfum,2021,"patchouli;woody;fruity;warm spicy;vanilla;earthy;balsamic;sweet;f_gender",Pèche de vigne,Feuille de patchouli d'Indonésie,Vanille,,,,,,,,,,3.86
Bvlgari,Fiori D'Amore,https://www.fragrantica.fr/parfum/Bvlgari/Fiori-D-Amore-64738.html,femme,Eau de Parfum,2021,"rose;fruity;sweet;floral;citrus;f_gender",,,,"Rose de Turquie;Rose de Bulgarie;Framboise",,,,,,,,,3.75
Bvlgari,Insieme,https://www.fragrantica.fr/parfum/Bvlgari/Insieme-103739.html,femme,Eau de Parfum,2025,"woody;musky;floral;powdery;citrus;fresh;patchouli;rose;f_gender",,,,"Cèdre;Musc;Pivoine;Patchouli;Mandarine d'Italie;Orange",,,,,,,,,3.86
Bvlgari,Ma'magnifica,https://www.fragrantica.fr/parfum/Bvlgari/Ma-magnifica-79715.html,femme,Eau de Parfum,2023,"rose;woody;powdery;warm spicy;floral;balsamic;aromatic;citrus;f_gender",,,,"Rose;Bois de santal",,,,,,,,,3.94
Bvlgari,Passeggiata,https://www.fragrantica.fr/parfum/Bvlgari/Passeggiata-83156.html,femme,Eau de Parfum,2023,"floral;musky;powdery;animalic;sweet;yellow floral;woody;f_gender",,,,"Notes fleuries;Musc;Ylang-ylang",modéré (e),modéré (e),,,,,,,3.63
Bvlgari,Riva Solare,https://www.fragrantica.fr/parfum/Bvlgari/Riva-Solare-64737.html,femme,Eau de Parfum,2021,"citrus;musky;white floral;floral;fruity;powdery;sweet;fresh spicy;f_gender",Bergamote de Calabre,"Fleur d'oranger;Osmanthus;Mandarine",Musc,,,,,,,,,,3.82
Bvlgari,Rock'N'Rome,https://www.fragrantica.fr/parfum/Bvlgari/Rock-N-Rome-64736.html,femme,Eau de Parfum,2021,"fruity;warm spicy;amber;floral;lactonic;woody;powdery;soft spicy;f_gender",Abricot,"Osmanthus;Epices","Benjoin;Notes orientales;Notes boisées",,modéré (e),modéré (e),,,,,,,3.86
Bvlgari,Spettacolore,https://www.fragrantica.fr/parfum/Bvlgari/Spettacolore-71542.html,femme,Eau de Parfum,2022,"amber;iris;powdery;violet;warm spicy;earthy;balsamic;sweet;f_gender",Iris,Myrrhe,Ambre,,,,,,,,,,4.10
Bvlgari,Aqua Pour Homme Edition Limitee,https://www.fragrantica.fr/parfum/Bvlgari/Aqua-Pour-Homme-Edition-Limitee-2094.html,homme,Eau de Parfum,2007,"citrus;amber;green;aromatic;fruity;animalic;fresh spicy;herbal;f_gender",,,,"Mandarine;Ambre;Petit-grain",modéré (e),modéré (e),,,,,,,3.92
Bvlgari,Aqva Amara,https://www.fragrantica.fr/parfum/Bvlgari/Aqva-Amara-22675.html,homme,Eau de Parfum,2014,"citrus;aquatic;fresh;amber;patchouli;white floral;fresh spicy;woody;f_gender",Mandarine de Sicile,"Notes aquatiques;Néroli","Résine oliban;Feuille de patchouli d'Indonésie",,,,,,,,,,4.12
Bvlgari,Aqva Divina,https://www.fragrantica.fr/parfum/Bvlgari/Aqva-Divina-29442.html,femme,Eau de Parfum,2015,"fresh spicy;citrus;floral;salty;fruity;woody;fresh;marine;f_gender","Sel;Gingembre;Bergamote","Coing;Magnolia","Notes boisées;Cire d'abeille;Ambre",,modéré (e),modéré (e),,,,,,,3.85
Bvlgari,Aqva Pour Homme,https://www.fragrantica.fr/parfum/Bvlgari/Aqva-Pour-Homme-153.html,homme,Eau de Parfum,2005,"citrus;marine;aromatic;aquatic;woody;lavender;fresh spicy;powdery;f_gender","Mandarine;Orange;Petit-grain","Algue;Lavande;Fleur de coton","Cèdre de Virginie;Notes boisées;Patchouli;Sauge sclarée;Ambre",,longue tenue,puissant,,,,,,,4.16
Bvlgari,Aqva Pour Homme Atlantiqve,https://www.fragrantica.fr/parfum/Bvlgari/Aqva-Pour-Homme-Atlantiqve-42856.html,homme,Eau de Parfum,2017,"amber;aromatic;aquatic;marine;citrus;woody;fresh;animalic;f_gender","Notes aquatiques;Bergamote de Calabre;Citron de Sicile;Sauge","Notes marines;Ambre gris;Pomme","Benjoin;Amberwood;Vétiver;Patchouli;Bois de santal",,,,,,,,,,4.02
Bvlgari,Aqva Pour Homme Marine,https://www.fragrantica.fr/parfum/Bvlgari/Aqva-Pour-Homme-Marine-1742.html,homme,Eau de Parfum,2008,"aquatic;citrus;aromatic;marine;fresh;fresh spicy;woody;white floral;f_gender","Pamplemousse;Néroli;Mandarine;Petit-grain","Notes aquatiques;Algue;Romarin","Cèdre de Virginie;Ambre",,longue tenue,puissant,,,,,,,4.08
Bvlgari,Aqva Pour Homme Marine Toniq,https://www.fragrantica.fr/parfum/Bvlgari/Aqva-Pour-Homme-Marine-Toniq-11289.html,homme,Eau de Parfum,2011,"aquatic;marine;woody;citrus;fresh;aromatic;fruity;sweet;f_gender","Pamplemousse;Poire","Algue;Notes aquatiques","Cèdre de Virginie;Bois de santal",,,,,,,,,,3.85
Bvlgari,Aqva Pour Homme Toniq,https://www.fragrantica.fr/parfum/Bvlgari/Aqva-Pour-Homme-Toniq-11288.html,homme,Eau de Parfum,2011,"aquatic;aromatic;marine;citrus;green;fresh;woody;fresh spicy;f_gender","Limone Costa d'Amalfi;Menthe","Algue;Notes aquatiques","Vétiver;Ambre",,,,,,,,,,4.02
Bvlgari,Eau Parfumée au Thé Noir Intense,https://www.fragrantica.fr/parfum/Bvlgari/Eau-Parfumee-au-The-Noir-Intense-52922.html,unisexe,Eau de Parfum,2018,"oud;rose;floral;citrus;green;fresh spicy;fresh;ozonic","Rose;Bergamote","Thé noir chinois;Magnolia",Oud,,modéré (e),modéré (e),,,,,,,4.31
Bvlgari,Bvlgari Eau Parfumee au The Vert Extreme,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Eau-Parfumee-au-The-Vert-Extreme-158.html,unisexe,Eau de Parfum,1996,"citrus;fresh spicy;aromatic;white floral;green;warm spicy;woody;fresh","Bergamote;Coriandre;Poivre;Orange;Fleur d'oranger","Cardamome;Jasmin;Rose de Bulgarie","Thé vert;Notes boisées",,,,,,,,,,4.16
Bvlgari,Eau Parfumee au The Blanc,https://www.fragrantica.fr/parfum/Bvlgari/Eau-Parfumee-au-The-Blanc-145.html,unisexe,Eau de Parfum,2003,"fresh spicy;musky;citrus;green;aromatic;white floral;herbal;warm spicy","Thé;Armoise;Bergamote;Fleur d'oranger;Bigarade","Poivre;Cardamome;Coriandre","Musc;Notes boisées;Jasmin;Ambre;Rose",,modéré (e),discret,,,,,,,4.17
Bvlgari,Eau Parfumee au The Bleu,https://www.fragrantica.fr/parfum/Bvlgari/Eau-Parfumee-au-The-Bleu-31018.html,unisexe,Eau de Parfum,2015,"powdery;violet;green;iris;lavender;aromatic;fresh spicy;fresh","Lavande;Shiso","Thé;Violette","Iris;Musc",,,,,,,,,,4.10
Bvlgari,Eau Parfumee au The Noir,https://www.fragrantica.fr/parfum/Bvlgari/Eau-Parfumee-au-The-Noir-31400.html,unisexe,Eau de Parfum,2015,"leather;tobacco;rose;oud;woody;green;animalic;sweet",,,,"Thé noir;Cuir;Tabac;Rose de Damas;Oud;Notes boisées;Patchouli",,,,,,,,,4.14
Bvlgari,Eau Parfumée au Thé Rouge,https://www.fragrantica.fr/parfum/Bvlgari/Eau-Parfumee-au-The-Rouge-146.html,unisexe,Eau de Parfum,2006,"green;citrus;woody;sweet;fruity;musky;nutty;fresh spicy","Poivre rose;Bergamote;Orange","Thé;Figue","Noix;Résine;Musc",,,,,,,,,,4.11
Bvlgari,Eau Parfumee au The Vert,https://www.fragrantica.fr/parfum/Bvlgari/Eau-Parfumee-au-The-Vert-144.html,unisexe,Eau de Parfum,1992,"citrus;aromatic;white floral;green;woody;warm spicy;fresh;fresh spicy","Bergamote;Cardamome;Citron;Coriandre;Fleur d'oranger;Mandarine","Jasmin;Muguet;Rose de Bulgarie","Thé vert;Musc;Cèdre;Bois de santal;Bois précieux;Ambre",,,,,,,,,,4.03
Bvlgari,Eau Parfumée Thé Blanc 2025,https://www.fragrantica.fr/parfum/Bvlgari/Eau-Parfumee-The-Blanc-2025-104940.html,unisexe,Eau de Parfum,2025,"musky;green;powdery;fresh;ozonic;animalic;fresh spicy;sweet",,,,"Thé blanc;Musc blanc",,,,,,,,,4.03
Bvlgari,Eau Parfumée Thé Impérial,https://www.fragrantica.fr/parfum/Bvlgari/Eau-Parfumee-The-Imperial-122733.html,unisexe,Eau de Parfum,2026,"citrus;fresh;musky;green;fresh spicy;powdery;ozonic;animalic",Agrumes,Thé noir,Musc,,,,,,,,,,4.12
Bvlgari,Eau Parfumée Thé Vert 2025,https://www.fragrantica.fr/parfum/Bvlgari/Eau-Parfumee-The-Vert-2025-104939.html,unisexe,Eau de Parfum,2025,"citrus;green;fresh spicy;aromatic;fresh;ozonic;woody;herbal",,,,"Thé vert;Bergamote;Fleur d'oranger amère",modéré (e),discret,,,,,,,4.08
Bvlgari,Bvlgari Man,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-9403.html,homme,Eau de Parfum,2010,"woody;amber;ozonic;aquatic;aromatic;honey;floral;earthy;f_gender","Feuille de violette;Lotus;Bergamote;Poire blanche","Vétiver;Notes boisées;Bois de cachemire;Bois de santal;Ambre;Huile essentielle de cypriol","Miel blanc;Musc;Benjoin;Fève de tonka",,,,,,,,,,4.01
