brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
byredo,Mister Marvelous,https://www.fragrantica.com/perfume/Byredo/Mister-Marvelous-13002.html,homme,,2011,"woody;citrus;aromatic;green;white floral;fresh spicy;lavender;herbal;amber","Petitgrain;Neroli","Bamboo;Lavender","Virginia Cedar;Amber",,,,25,86,109,54,122,26,3.44
byredo,Mixed Emotions,https://www.fragrantica.com/perfume/Byredo/Mixed-Emotions-65525.html,unisexe,Eau de Parfum,2021,"woody;green;fruity;leather;aromatic;smoky;fresh spicy;ozonic;fresh;soft spicy","Black Currant;Mate","Tea;Violet Leaf","Birch;Papyrus",,,,474,874,700,947,862,514,3.77
byredo,Mojave Ghost,https://www.fragrantica.com/perfume/Byredo/Mojave-Ghost-27040.html,unisexe,,2014,"floral;woody;powdery;violet;musky;fruity;amber;citrus","Sapodilla;Ambrette (Musk Mallow)","Magnolia;Violet;Sandalwood","Ambergris;Cedar;Musk",,,,912,3400,3000,1700,3400,972,3.97
byredo,Mojave Ghost Alcohol-Free,https://www.fragrantica.com/perfume/Byredo/Mojave-Ghost-Alcohol-Free-97941.html,unisexe,,2024,"powdery;floral;woody;amber;violet;musky;fruity;sweet","Sapodilla;Ambrette","Violet;Sandalwood;Magnolia","Amber;Cedarwood;Musk",,,,3,11,6,8,11,5,3.12
byredo,Mumbai Noise,https://www.fragrantica.com/perfume/Byredo/Mumbai-Noise-69858.html,unisexe,Eau de Parfum,2021,"oud;woody;warm spicy;amber;coffee;aromatic;green;balsamic;sweet;fruity",Davana,"Coffee;Tonka Bean","Agarwood (Oud);Sandalwood;Labdanum",,,,325,129,79,360,186,304,3.40
byredo,Oboro,https://www.fragrantica.com/perfume/Byredo/Oboro-137873.html,unisexe,,2026,"ozonic;fresh spicy;amber;fresh;floral;aquatic;citrus;aromatic;mineral;green","Bergamot;Ginger;Black Pepper","Violet Leaf;Peony;Mineral notes","Vetiver;Incense;Amber;Salt",,,,0,4,3,2,4,1,4.67
byredo,Open Sky,https://www.fragrantica.com/perfume/Byredo/Open-Sky-66825.html,unisexe,,2021,"aromatic;citrus;cannabis;woody;fresh spicy;green;herbal;earthy;smoky","Pomelo;Black Pepper",cannabis,"Vetiver;Palo Santo",,,,57,218,225,134,214,80,3.73
byredo,Oud Immortel,https://www.fragrantica.com/perfume/Byredo/Oud-Immortel-10759.html,unisexe,Eau de Parfum,2010,"woody;oud;warm spicy;citrus;earthy;balsamic;patchouli;mossy;fresh;amber","Limoncello;Incense;Cardamom","Agarwood (Oud);Patchouli;Papyrus;Brazilian Rosewood","oak moss;Tobacco",,,,616,432,274,738,597,561,4.00
byredo,Palermo,https://www.fragrantica.com/perfume/Byredo/Palermo-12488.html,femme,,2010,"citrus;fresh spicy;aromatic;musky;fresh;green","Citruses;Petitgrain;Bergamot","Musk;Rose",Ambrette (Musk Mallow),,,,27,133,212,40,194,33,3.73
byredo,Pulp,https://www.fragrantica.com/perfume/Byredo/Pulp-3576.html,unisexe,,2008,"fruity;sweet;woody;floral;aromatic","Black Currant;Bergamot;Cardamon","Fig;Red Apple;Tiare Flower","Praline;Peach Blossom;Cedar",,,,301,1100,1200,607,1300,341,3.77
byredo,Rodeo,https://www.fragrantica.com/perfume/Byredo/Rodeo-45540.html,unisexe,,2016,"leather;powdery;violet;animalic;woody;musky;aromatic;amber;earthy",Leather,"Suede;Violet","Vetiver;Black Amber",,,,12,14,5,19,26,14,3.94
byredo,Rose Noir,https://www.fragrantica.com/perfume/Byredo/Rose-Noir-3577.html,unisexe,,2008,"rose;mossy;floral;earthy;musky;citrus;woody;amber;powdery","Grapefruit;Freesia;Red Berries;Cardamom","Damask Rose;Lily-of-the-Valley;Raspberry;Violet;Jasmine","Moss;Musk;Labdanum;Patchouli",,,,212,279,151,343,346,290,3.85
byredo,Rose Of No Man's Land,https://www.fragrantica.com/perfume/Byredo/Rose-Of-No-Man-s-Land-31931.html,unisexe,,2015,"rose;floral;soft spicy;woody;amber","Turkey Red Rose;Pink Pepper","Turkey Red Rose;Raspberry Bloom","Papyrus;Amber",,,,707,1500,903,1200,1500,749,4.00
byredo,Russell Westbrook,https://www.fragrantica.com/perfume/Byredo/Russell-Westbrook-31423.html,unisexe,,2015,"aromatic;woody;floral;powdery;violet;fruity;earthy;leather;tobacco;musky","Gin;Osmanthus","Black Violet;Tobacco","Haitian Vetiver;Suede",,,,3,9,7,6,8,4,4.25
byredo,Seven Veils,https://www.fragrantica.com/perfume/Byredo/Seven-Veils-13307.html,unisexe,,2011,"powdery;soft spicy;vanilla;floral;woody;sweet;musky;fresh;rose",,,,"Vanille;Carrot;Pink Pepper;Sandalwood;Orchid;Wisteria;Rose",,,224,90,37,263,200,203,3.94
byredo,Sister Dreamer,https://www.fragrantica.com/perfume/Byredo/Sister-Dreamer-128860.html,unisexe,,2026,"amber;woody;fresh spicy;rose;aromatic;floral;soft spicy;warm spicy;herbal;musky","Pink Pepper;Frankincense;juniper berry","Geranium;Turkish Rose;Freesia","Amberwood;Healingwood;Sandalwood",,,,1,10,9,1,6,1,3.45
byredo,Slow Dance,https://www.fragrantica.com/perfume/Byredo/Slow-Dance-57007.html,unisexe,,2019,"amber;woody;balsamic;warm spicy;sweet;vanilla;patchouli;powdery;violet","Opoponax;Cognac","Labdanum;Violet;Geranium","Vanilla;Patchouli;Incense",,,,571,201,105,613,307,495,3.83
byredo,Sunday Cologne,https://www.fragrantica.com/perfume/Byredo/Sunday-Cologne-13044.html,unisexe,,2011,"aromatic;fresh spicy;citrus;woody;warm spicy;earthy;lavender;anis;soft spicy;floral","Bergamot;Star Anise;Cardamom","Lavender;Geranium;Incense","Vetiver;oak moss;Patchouli",,,,67,266,262,140,270,59,3.80
byredo,Sundazed,https://www.fragrantica.com/perfume/Byredo/Sundazed-54747.html,unisexe,,2019,"citrus;sweet;white floral;caramel;fresh","Mandarin Orange;Californian Lemon","Neroli;Jasmine Sambac","Cotton Candy;White Musk",,,,,,,,,,3.76
